SA2_code,income_security
114011282,0.142447106493177
114011283,0.138386002174071
114021284,0.190140304416609
114021285,0.156582640395224
114021286,0.163761029176151
114021287,0.15425959992262
114021288,0.164918098212248
114021289,0.169656506096031
115011290,0.207830081813847
115011291,0.209975427859396
115011294,0.215038872612332
115011296,0.225967853206268
115011553,0.211236635477534
115011554,0.216170428833774
115011555,0.212418571298901
115011556,0.211324438334831
115011557,0.228936428461827
115011558,0.217863723457382
115011559,0.208006579850474
115021297,0.192730702470646
115021298,0.190116754908056
115031299,0.169711204099157
115031300,0.174548359078353
115041301,0.176236321854228
115041302,0.205169195720186
116011303,0.163783903354356
116011304,0.159792690347681
116011306,0.167774795123309
116011307,0.180515554460865
116011308,0.170567814880537
116011560,0.15919297369521
116011561,0.157719353096021
116021309,0.198588585296695
116021310,0.210385827550617
116021312,0.180604107132724
116021562,0.197877048168702
116021563,0.182465250130062
116031313,0.13191037808315
116031314,0.158577202764232
116031315,0.155334213283537
116031316,0.150286066886478
116031317,0.139608071139575
116031318,0.317156351359041
116031319,0.158472704737957
117011320,0
117011321,0.18993738000062
117011322,0.178253180125971
117011323,0.17135074870843
117011324,0
117011325,0
117021326,0.189583194397315
117021327,0.208311538545391
117021328,0.198813605369417
117031329,0.22657563717716
117031330,0.230497011169369
117031331,0.219270924079569
117031332,0.203899800875064
117031333,0.217317712559832
117031334,0.201848761391597
117031335,0.202723347533764
117031336,0.222080400398597
117031337,0.168774399677798
117031338,0.21133513397492
118011339,0.222269201976632
118011340,0.223415395658797
118011341,0.222519593819556
118011342,0
118011343,0.243721513569945
118011344,0.223808019422392
118011345,0.242667718206656
118011346,0.238951267317242
118011347,0.252891627312131
118021348,0.226555908059051
118021350,0.192355988314844
118021564,0.18664743806928
118021565,0.179778518470453
118021566,0.214938280435857
118021567,0.198500261565662
118021568,0.189966530073822
118021569,0.220442255777951
118021570,0.217274004357925
119011354,0.160659632043998
119011355,0.182987788831217
119011356,0.160758145679845
119011357,0.155496780009615
119011358,0.180494515873277
119011359,0.183367540089681
119011360,0.175519599107973
119011361,0.152040044505302
119011571,0.1452526998094
119011572,0.139315751052518
119021362,0.154849301301678
119021363,0.140520386683431
119021364,0.186022447348533
119021366,0.142876895801954
119021367,0.16669380561742
119021573,0.12947040442593
119021574,0.124315958185186
119031368,0.159896914678032
119031369,0.18222401082543
119031370,0.167968612321936
119031371,0.204533643923519
119031372,0.188855879789791
119031373,0.154685650913838
119031374,0.180853526163934
119041375,0.177103425745399
119041376,0.164833047877292
119041377,0.183250128055247
119041378,0.169477986727248
119041379,0.173137213321295
119041380,0.180811361085938
119041381,0.153850235036366
119041382,0.190940510694455
120011383,0.216060206689389
120011384,0.208038968897165
120011385,0.229702519986022
120011386,0.220119864840046
120021387,0.25268831582289
120021388,0.224810316025195
120021389,0.248208463973589
120031390,0.173121100138117
120031391,0.173489881689972
120031392,0.189171217601582
120031393,0.17877784772482
120031394,0.20618084983358
120031395,0.207632514054311
120031396,0.172530586323959
120031575,0.185956709132227
120031576,0.18659563009587
121011398,0.21522529446166
121011399,0.221989452845356
121011400,0.240737783040051
121011401,0.254461787020322
121011402,0.238537330192277
121021403,0.197151992516634
121021404,0.198163321718255
121021406,0.211977431634559
121021577,0.18867064732244
121021578,0.198273024946283
121021579,0.212279254500743
121031407,0.235578456925235
121031408,0.237052869510726
121031409,0.24202181751016
121031410,0.232111318996289
121031411,0.232236941022064
121031412,0.236995887401073
121041413,0.249647989280699
121041414,0.248801583769028
121041415,0.249527579432295
121041416,0.248062917002627
121041417,0.25823897035976
122011418,0.236356766037884
122011419,0.241106293932959
122021420,0.198420912262631
122021421,0.205145667696855
122021422,0.199620876532579
122021423,0.192423320766593
122031424,0.185000653246675
122031425,0.191272078210573
122031426,0.182319381834572
122031427,0.217732798185287
122031428,0.210423530251474
122031429,0.215979858090837
122031430,0.207027851025263
122031431,0.196955307649741
122031432,0.204751383934092
123011433,0.188615831395487
123011434,0.184914872090093
123011435,0.178509246885871
123021436,0.154564215179737
123021437,0.164027241953087
123021438,0.156197052397314
123021439,0
123021440,0.169590819580029
123021441,0.159939331310959
123021442,0.159229937729021
123021443,0.154609441164654
123021444,0.162371762926288
123031445,0.162879724567318
123031446,0.187430035655343
123031447,0.170786601149322
123031448,0.168175708749094
124011449,0.164836556946052
124011450,0.199946003365562
124011451,0
124011452,0.15367093667135
124011453,0.176530886519637
124011454,0.188965092125588
124011455,0.181952057418489
124021456,0
124031457,0.162627705385005
124031458,0.172915915366775
124031459,0.185100441633252
124031460,0.181422218840106
124031461,0.169682363783894
124031462,0.162734364129134
124031463,0.189029570674473
124031464,0.165237237462235
124031465,0.169804712590622
124041466,0.162143515675392
124041467,0.162169672812334
124041468,0.162314270940519
124051469,0.166893597621159
124051470,0.163676107866105
124051580,0.149563209868556
124051581,0.148139739252835
125011473,0.21749653536193
125011475,0
125011582,0.12565057283439
125011583,0.119341023073309
125011584,0.148473135150314
125011585,0.138185488680596
125011586,0.155453057171751
125011587,0.148225353597633
125021476,0.197512899008956
125021477,0.181534894552453
125021478,0.183969359173458
125031479,0.152402529842827
125031480,0.139382277619373
125031481,0.145345325207608
125031482,0.185821264927501
125031483,0.144064231077614
125031484,0.15681506266813
125031485,0.159525553576908
125031486,0
125031487,0
125041489,0.194764488151451
125041490,0.208409214012733
125041491,0.207418249979596
125041492,0.188099892567044
125041493,0.18660858097888
125041494,0.201917572356685
125041588,0.179634408939279
125041589,0.188612002697288
126011495,0.208864544536108
126011496,0.228390223165977
126021497,0.194855270864417
126021498,0.223299496495067
126021499,0.242558837413057
126021500,0.202591905814696
126021501,0.210075000304685
126021503,0.198347256209465
126021590,0.209249198459336
126021591,0.197272700180661
127011504,0.126983370905514
127011505,0.148346014256133
127011506,0.1818173236644
127011592,0.113156877714762
127011593,0.166671997808501
127011594,0.149194079159793
127011595,0.156015638720441
127011596,0.165215404987465
127011597,0.177812898092808
127021509,0.147192256316276
127021510,0.164631430997489
127021511,0.124542179672691
127021512,0.139505400360522
127021513,0.133593603501965
127021514,0.15446991771931
127021515,0.14041208979656
127021516,0.14092727912555
127021517,0.157272157410629
127021518,0.162580641984325
127021519,0.154337961849077
127021520,0.151770511838968
127021521,0.145228516010557
127031522,0.167962627896637
127031523,0.184670505954755
127031524,0.187005988905265
127031598,0.146948103057581
127031599,0.137838738441787
127031600,0.17376368414525
127031601,0.14724338262583
128011529,0.202376131134803
128011530,0.189513598261216
128011531,0.193405439505728
128011602,0.18598036768904
128011603,0.209417065682597
128011604,0.198428403098736
128011605,0.220749130616738
128011606,0.209770342224217
128021533,0.193080753384294
128021534,0.198516080872502
128021535,0.198897218229331
128021536,0.211566711464782
128021537,0.172949882723117
128021538,0.194196336848087
128021607,0.191071348688198
128021608,0.20230261190387
128021609,0.201104865725044
197979799,0.125784814844353
199999499,0.147138378899319
201011001,0.177074059095739
201011002,0.192439372979626
201011003,0.169785788647673
201011004,0.147410886935858
201011005,0.178018059472104
201011006,0.145863945533031
201011007,0.163542662702134
201011008,0.140319666297391
201021009,0.162662393577886
201021010,0.147219296277629
201021011,0.148886830377171
201021012,0.156001164702812
201031013,0.119850962909075
201031014,0.121650824712781
201031015,0.146462619750342
201031016,0.139344369868735
201031017,0.138036885451421
202011018,0.162351757390534
202011019,0.139734777143214
202011020,0.173925513987689
202011021,0.167640644211856
202011022,0.153293957768754
202011023,0.175949838822662
202011024,0.188854050931892
202011025,0.161947043337615
202021026,0.173448088470037
202021027,0.161000689101466
202021028,0.158352871214966
202021029,0.14397255751613
202021030,0.168669326294821
202021031,0.192112648983783
202031032,0.140432393030044
202031033,0.109735040677245
203011034,0.167121869326961
203011035,0.153861415237343
203011036,0.158158511061758
203021037,0.160028072545025
203021038,0.127033635026968
203021039,0.180445395986274
203021040,0.175403469089976
203021041,0.158854226056528
203021042,0.18051990298573
203021043,0.168423159544603
203021044,0.155532149892413
203021045,0.134154298287382
203021046,0.201825853678336
203021047,0.158848796697949
203031048,0.157331185236253
203031049,0.161395145342809
203031050,0.180555652033835
203031051,0.159753646203557
203031052,0.17611560840356
203031053,0.187442093201577
204011054,0.140180383025547
204011055,0.127839492197229
204011056,0.158362186354889
204011057,0.141489936405043
204011058,0.145788649597329
204011059,0.141186746130543
204011060,0.147193493904523
204011061,0.192189632664645
204011062,0.135441358917085
204021063,0.154427080281789
204021064,0.130163547768129
204021065,0.153008818234268
204021066,0.154962227340216
204021067,0.149824803593277
204031068,0.168046213072843
204031069,0.148598242651224
204031070,0.152813168204915
204031071,0.13795734741862
204031072,0.129088915781581
204031073,0.15811028300475
204031074,0.159926355930674
204031075,0.163996108943425
205011076,0.152005294160722
205011077,0.153266377646904
205011078,0.151501594800435
205011079,0.16320035275455
205021080,0
205021081,0.149446190630688
205021082,0.133760843735995
205021083,0
205021084,0.144974503448365
205021085,0.13294025042289
205021086,0.155255497195882
205031087,0.122144253571627
205031088,0.0365866856606118
205031089,0.138014373444272
205031090,0.142859533738376
205031091,0.143543213948287
205031092,0
205031093,0.14291242248454
205041094,0.16839536730169
205041095,0.152348076369062
205041096,0.145284035142315
205041097,0.177428430631685
205041098,0.164774487704509
205051099,0.0423463746718766
205051100,0.168447589412067
205051101,0.149019726283224
205051102,0.137149957298104
205051103,0.17412156773358
205051104,0.127477219941345
206011105,0.192078886300185
206011106,0.197856471087363
206011107,0.187237087647426
206011108,0.185804244036347
206011109,0.193019280010579
206021110,0.206386707551883
206021111,0.206410446316081
206021112,0.190690474142575
206031113,0.208079052643884
206031114,0.202981259715461
206031115,0.191332747499967
206031116,0.211884017785808
206041117,0.181754972406372
206041118,0.229885699208964
206041119,0.251646787589014
206041120,0.234737840709119
206041121,0.21887351959055
206041122,0.172675803046014
206041123,0.19609727294524
206041124,0.180431468196765
206041125,0.238730274427571
206041126,0.218178193764051
206041127,0
206051128,0.248911704758118
206051129,0.22009304938881
206051130,0.247211607390657
206051131,0
206051132,0.238853546932444
206051133,0.206105569060869
206051134,0.201233612978802
206061135,0.223640980721306
206061136,0.215896793436487
206061137,0.227916211353911
206061138,0.236702684799569
206071139,0.218785036358776
206071140,0.211978734141162
206071141,0.208926624808092
206071142,0.211976175643563
206071143,0.213789376944436
206071144,0.223041767072931
206071145,0.225832838419866
207011146,0.228527940986505
207011147,0.210501797247346
207011148,0.205519014459034
207011149,0.225692562821022
207011150,0.236528002311307
207011151,0.21815433760775
207011152,0.222277281824816
207011153,0.225478867966537
207011154,0.222537107979636
207011155,0.23119450537145
207021156,0.191543071604803
207021157,0.185050641213291
207021159,0.200524339870081
207021160,0.193515049651872
207021424,0.193853450211393
207021425,0.182667335119381
207031161,0.199991120929024
207031162,0.19837451534435
207031163,0.182486001161472
207031164,0.195154461005169
207031165,0.175169336126177
207031166,0.178265174305048
207031167,0.223320285635527
208011168,0.218613235649546
208011169,0.240472135924606
208011170,0.223531277679368
208011171,0.20641291989138
208011172,0.225052144875841
208011173,0.224824430918278
208021174,0.205210414323722
208021176,0.199598770413512
208021177,0.215685764982375
208021178,0.208250812686981
208021179,0.221024220947398
208021180,0.198283836308796
208021181,0.203147612110883
208021182,0.195866250084281
208021426,0.1964319329043
208021427,0.193698215451644
208031183,0.191509257844132
208031184,0
208031185,0.190627875949705
208031186,0.187143783741686
208031187,0.17048657388958
208031188,0.189825344897171
208031189,0.194840019431722
208031190,0.199781197342641
208031191,0.190769639616053
208031192,0
208031193,0.202676195830057
208041194,0.228084318478346
208041195,0.220593959920275
209011196,0.168084071010508
209011197,0.191074262709155
209011198,0.205061271527046
209011199,0.166826158393856
209011200,0.214835783314387
209011201,0.224962056333961
209011202,0.196919467289029
209011203,0.194389151251867
209011204,0.184947656827616
209021205,0.160587084153678
209021207,0.157469379510766
209021208,0.162784913546839
209021428,0.169636859621532
209021429,0.181019150895041
209031209,0.202246360076764
209031210,0.181608819795101
209031211,0.16064140464324
209031212,0.177774971260895
209031213,0.189457714625792
209031214,0.201996794781414
209031215,0.185980647173186
209041216,0.178512880719677
209041217,0.149936863091668
209041219,0.139363184132322
209041220,0.159464266786314
209041221,0.15569943531339
209041223,0.133470331682926
209041224,0.163663275120742
209041225,0.16413973129554
209041430,0.176003167141903
209041431,0.144637085512783
209041432,0.142763699030764
209041433,0.156021057498954
209041434,0.169569852348313
209041435,0.170533305062548
209041436,0.162562148711397
209041437,0.16134589726778
210011226,0.184739000061837
210011227,0
210011228,0.182011262614511
210011229,0.181604282227646
210011230,0.199332864834431
210011231,0.204441504634306
210021232,0.196960087873329
210021233,0.210030633458545
210021234,0.190134983915122
210021235,0.170209326610439
210031236,0.180185314229674
210031237,0.153460681746574
210031239,0.186652965896441
210031438,0.157810651362176
210031439,0.201755255209414
210031440,0.163240328184744
210041240,0.175400077951277
210041241,0.169217106868343
210051242,0.124671719058949
210051243,0.125985926956432
210051245,0.160947946237373
210051246,0.174215481028877
210051247,0.128717580674353
210051248,0.2295336809667
210051249,0.144069535996195
210051250,0.160427617618582
210051441,0.145074036958511
210051442,0.159108199017241
210051443,0.151073495980878
210051444,0.159962048235965
210051445,0.171201690129292
211011251,0.163399744073943
211011254,0.175315020923566
211011255,0.18834218431883
211011256,0.175299746866248
211011257,0.18525483715682
211011258,0.180836213394872
211011259,0.180124108557033
211011260,0.182000581241564
211011446,0.165715344218845
211011447,0.170075035130986
211011448,0.168873452811248
211011449,0.172633520355117
211021261,0.198221289512347
211021262,0.198538681567282
211031263,0.169144894961357
211031265,0.188070773793826
211031266,0.176961783462056
211031267,0.184160262497477
211031268,0.197874800031784
211031450,0.167991568100259
211031451,0.178030899467142
211031452,0.175637559876638
211041269,0.181688274647961
211041270,0.197154947309284
211041271,0.191660956263973
211041272,0.189922020145949
211041273,0.189009198641519
211051274,0.178562862784858
211051275,0.168333307271154
211051276,0.156055634031728
211051277,0.169383713508596
211051278,0.162469409971046
211051279,0.153439865440629
211051280,0.171008521366604
211051281,0.167249714305614
211051282,0.188479717736561
211051283,0.165027693635067
211051284,0.179766175226313
211051285,0.153456946371523
211051286,0.144818970130039
212011287,0.176766437772554
212011288,0.155494251283932
212011289,0.170435678883664
212011290,0.137266285033584
212011291,0.153384181866005
212011292,0.156926894229616
212021293,0.180276109717667
212021294,0.182727975883741
212021295,0.121832040293381
212021297,0.143862977334345
212021299,0.174417233602819
212021453,0.162364659674714
212021454,0.160978274241577
212021455,0.16014028700932
212021456,0.147957605393635
212031300,0.143884395650405
212031301,0.164003881359283
212031302,0.154204952032137
212031303,0.164984961880593
212031304,0.150027217723794
212031305,0.134455233558586
212031306,0.170694704891759
212031308,0.155415305557478
212031457,0.168249935220943
212031458,0.154547356467926
212041309,0.161504137738037
212041310,0.149810253530917
212041311,0.126484551621691
212041312,0.147104633672954
212041313,0.177209210658336
212041314,0.159842331297677
212041316,0.140544634641674
212041317,0.124792390082434
212041318,0.125549970781485
212041459,0.139512912639245
212041460,0.131980768048154
212051319,0.198647153737604
212051320,0.15946664191627
212051321,0.196424912309798
212051322,0.192300336173535
212051323,0.199505863685406
212051324,0.196659803559909
212051325,0.183633676213316
212051326,0.182706059892354
212051327,0.196098005149992
213011328,0.14482017104705
213011329,0.153150903130135
213011330,0.152540119115168
213011331,0.139703924263368
213011332,0.160109422363743
213011333,0.126653618334171
213011334,0.126907376454439
213011335,0.122591825508205
213011336,0.14683976586524
213011337,0.132590009699964
213011338,0.14019225280895
213011339,0.159047585868306
213011340,0.173520859172661
213021341,0.194664099838127
213021342,0.164027100300781
213021343,0.173949869474456
213021344,0.216754786760957
213021345,0.171641296465085
213021346,0.220076721289954
213031347,0.155461123028698
213031348,0.168592335266294
213031349,0.187513687408628
213031350,0.20770583313307
213031351,0.177282644377916
213031352,0.211762448349462
213041353,0.167206219020867
213041355,0.169699272699191
213041356,0.149660219442564
213041357,0.161668554780094
213041358,0.154607470659554
213041359,0.124119641960763
213041360,0.173542728299125
213041461,0.14576738884076
213041462,0.166308656517956
213041463,0.176748232479938
213051361,0.156730565736954
213051362,0.155239539717301
213051363,0.171905762759586
213051365,0.165680072200292
213051366,0.169210228452332
213051368,0.166089589841118
213051369,0.16286583224944
213051464,0.201746533960614
213051465,0.193748461601412
213051466,0.201887736365991
213051467,0.150401268889809
213051468,0.16091479507522
214011370,0.149580569398722
214011371,0.1582037698148
214011372,0.145297709756374
214011373,0.185594633776217
214011374,0.163111298709114
214011375,0.166697767945371
214011376,0.17801324942551
214021377,0.158700439641581
214021378,0.165626935981548
214021379,0.144844610993759
214021380,0.169581286140018
214021381,0.206574545380414
214021382,0.187396677709905
214021383,0.15558364850672
214021384,0.139313366849628
214021385,0.158890535258548
215011386,0.153590363674011
215011387,0.106298874449434
215011388,0.156303174662947
215011389,0.12039132960792
215011390,0.128682547684489
215011391,0.111202724689207
215011392,0.145926370471834
215011393,0.098248633734732
215011394,0.124218013885205
215021395,0.156037737409053
215021396,0.141888743731198
215021398,0.107880152324638
215021399,0.134844644631881
215021469,0.149432806407909
215021470,0.152685690718857
215031400,0.121561401642693
215031401,0.117192305791561
215031402,0.145497180120507
215031403,0.11946015734127
215031404,0.153550331677213
215031405,0.125107391582419
216011406,0.146137899299529
216011407,0.140220417280202
216011408,0.114843711140228
216011409,0.129714800212032
216011410,0.123444112638752
216021411,0.135364250941179
216021412,0.126108159226149
216021413,0.127376515979238
216021414,0.144676643840218
216031415,0.14924519524425
216031416,0.167551259961606
216031417,0.153901623764713
216031418,0.145122608555836
216031419,0.139693112521771
217011420,0.127781836948293
217011421,0.150744672648047
217011422,0.154162992131916
217011423,0.111649599932357
217031471,0.134403885197085
217031472,0.146412050636883
217031473,0.118630891687411
217031474,0.111603628964955
217031475,0.109035531624772
217031476,0.122245825555435
217041477,0.11132797064707
217041478,0.142567696834754
217041479,0.155236384346216
217041480,0.155927815952326
297979799,0.208869079962555
299999499,0.144338602090128
301011001,0.159523498495935
301011002,0.201072533369318
301011003,0.179310689260539
301011004,0.165577899264944
301011005,0.171360357720862
301011006,0.191008208885444
301021007,0.185188715521921
301021008,0.200107776321104
301021009,0.177114435712105
301021011,0.196420244614005
301021012,0.184787131954331
301021013,0.167016820938004
301021527,0.148594428667672
301031014,0
301031015,0.203385848400023
301031016,0.190401396582356
301031017,0.200889113996504
301031018,0.182337748795374
301031019,0.220975204948569
301031020,0.19015540194333
301031021,0.170155361879849
302011022,0.171370975842176
302011023,0.212518795692798
302011024,0.182613935059415
302011025,0.187448013849953
302011026,0.19683862602891
302021027,0.187350995110731
302021028,0.16932534003483
302021029,0.192934387588285
302021030,0.184902303331417
302021031,0.203936654792182
302021032,0.188830264916573
302021033,0.187507837151947
302021034,0.214742307646489
302031035,0.168118275852098
302031036,0.187029981404628
302031037,0.225539436357302
302031038,0.19914842994001
302031039,0.188247041383886
302031040,0.195437602551998
302041041,0.173698062701174
302041042,0.186160681103074
302041043,0.176612487088782
302041044,0.201353645483727
302041045,0.173465154801925
302041046,0.156805006636675
303011047,0.225521181842689
303011048,0.195598401418731
303011049,0.193432397635741
303011050,0.185930065126228
303011051,0.205906029502327
303021052,0.182038435752325
303021053,0.203804463084562
303021054,0.187851109395233
303021055,0.188470551445033
303021056,0.206726460974632
303021057,0.206284575242204
303021058,0.179094789611726
303021059,0.211346023832682
303031060,0.171955077198733
303031061,0.152474403204623
303031062,0.177108135180523
303031063,0.191100051589912
303031064,0.202827818258636
303031065,0.177493818501041
303031066,0.188516799666531
303041067,0.15019833504596
303041068,0.183973832719502
303041069,0.161040932322949
303041070,0.175881399429862
303041071,0.213973020910951
303051072,0.166370737039204
303051073,0.172400637474631
303051074,0.186992507965581
303051075,0.177059111678905
303051076,0.14536969218193
303061077,0.183334325021861
303061078,0.15234564398026
303061079,0.146290348221161
303061080,0.161664648484657
304011081,0.201168586363423
304011082,0.188146304849384
304011083,0.186640985901158
304011084,0.214156656068595
304011085,0.207727282132268
304021086,0.19708092187083
304021087,0.226317914518484
304021088,0.22365286450695
304021089,0.238397158540757
304021090,0.208202435354533
304021091,0.232175225374387
304031092,0.223943697111072
304031093,0.211241850454172
304031094,0.201213476444978
304031095,0.213113233889485
304031096,0.169447413011567
304031097,0.195163029728269
304041098,0.177411144298884
304041099,0
304041100,0.179170548691609
304041101,0.200619004802924
304041102,0
304041103,0.208548882180936
304041104,0.192458989741911
305011105,0.202021294803827
305011106,0.194825362473128
305011107,0.187907786157783
305011108,0.209462868458144
305011109,0.218984748563556
305011110,0.197147235250726
305011111,0.173896050966305
305011112,0.206342638212031
305021113,0.227109862239088
305021114,0.242120215529016
305021115,0.196707710992137
305021116,0.231757955742795
305021117,0.208301192047106
305021118,0.226502597264595
305031119,0.208215381630653
305031120,0.208747828551963
305031121,0.229305299086241
305031122,0.205891644426093
305031123,0.238669703048919
305031124,0.219150615793649
305031125,0.222673775926436
305031126,0.189462180135661
305031127,0.199575915156072
305031128,0.232075919897478
305031129,0.230997577691675
305031130,0.206011648685502
305031131,0.202873231633046
305041132,0.220429943300412
305041133,0.21419072902416
305041134,0.229392835398328
305041135,0.219213258246302
