"state","date","value"
"VIC",2020-08-21,30508295.3201537
"VIC",2020-08-22,25365980.2069356
"VIC",2020-08-23,24176152.1893584
"VIC",2020-08-24,28811254.6669804
"VIC",2020-08-25,26634591.2253853
"VIC",2020-08-26,29450531.0683154
"VIC",2020-08-27,27689668.4495079
"VIC",2020-08-28,25761855.0297413
"VIC",2020-08-29,20079315.3510047
"VIC",2020-08-30,25160460.7092196
"VIC",2020-08-31,22977041.4970551
